fighter_id,order,bout_id,opponent_id
4f74c8be51db8a37,4,5a4f6ff454b1eeb8,263ebd4a669e1e98
4f74c8be51db8a37,5,8ea6d3d6df655c2e,1f454354805b6f75
4f74c8be51db8a37,6,ffdfa7ba590eddaa,36877f0e62b25b96
4f74c8be51db8a37,7,7b84bd4efcf9f658,85e26e2468b4e82f
4f74c8be51db8a37,8,80e40378655aa61b,b19fc66613dc75b9
4f74c8be51db8a37,9,fc6cf77dbb753e1b,952f6fa06f25a0ec
4f74c8be51db8a37,10,5584458cadd0a0ca,1c5879330d42255f
4f7e290e71d60f87,1,fbc5538c22d8d17b,2eae41f61776c60f
4f853e98886283cf,1,63fbcced7dfb858c,f9f07bb5a43535ed
4f853e98886283cf,2,9f34b89176f24058,5eedbf1e9601be35
4f853e98886283cf,3,39c0c09f8976dafa,008cf84faae9c7a5
4f853e98886283cf,4,b2a91be41c3233cd,5866fc86183a9fb8
4f853e98886283cf,5,4655930eb83446c7,a26198ba5093147e
4f853e98886283cf,6,5e69e2fa8421ce5e,182f2b78582de3d8
4f95f74620a6b7a4,1,14b61d9b3f6ddd37,83c6c3e0f8bde8ee
4f95f74620a6b7a4,2,4faa30eab9089d71,663b76da637402c3
4f95f74620a6b7a4,3,89b27e0bfa4ef4c3,f7a7f7118d4b01b6
4f95f74620a6b7a4,4,6b38906e77607c77,d468288756ae3982
4f95f74620a6b7a4,5,d9a8d19107d2bd9e,c80095f6092271a7
4fcf6e0c4e0e6664,1,6e652cbaaa406598,e76d9f656ceb82ab
4fd140eea593526e,1,a033d8965d001058,2caf993f53541fa1
4fe9492959834bf7,1,cc20ca955a263a58,b2f743746e8dcfa2
501b07aec9b8fc2d,1,7ba640f8b70bc685,f34312c2ccfa0e00
501b07aec9b8fc2d,2,7cdb56b2f207a41b,cb139171ed1b69fe
501b07aec9b8fc2d,3,07018cb7ae879456,f34312c2ccfa0e00
501b07aec9b8fc2d,4,db68ff7bf2487971,58bc81376286b3d3
501b07aec9b8fc2d,5,219bd976b8ca745d,7d21de9c6d7c98b2
501b07aec9b8fc2d,6,cd5336ef8b2329f4,33011768c3c4dc9a
501b07aec9b8fc2d,7,de84ebe3b8cb8cd3,eb29176b03dfa888
501b07aec9b8fc2d,8,d7f9a09021a9a13c,3bad7ef643840f67
501b07aec9b8fc2d,9,fc2badbeebf85ebf,18968f97ad34f15c
501b07aec9b8fc2d,10,95ca100d6bf829b2,9b74de674c355425
501b07aec9b8fc2d,11,44e24628e8eda0b1,5f04e3d58d9ce982
501b07aec9b8fc2d,12,977e37adadd1b8ad,8a59d346dc976a10
501b07aec9b8fc2d,13,756cae177016ebf1,f34312c2ccfa0e00
501b07aec9b8fc2d,14,467d2dc6a71e1b00,c21a036b4e012f1c
501b07aec9b8fc2d,15,2b3a1c063245e280,01d2ed8c502e3828
501b07aec9b8fc2d,16,63af858a04c1ad79,8f6a18831a120817
501b07aec9b8fc2d,17,5929c539190c8a07,7be63795363029e8
501b07aec9b8fc2d,18,3406cf3e28e30d1b,b7ffa72aa148599a
501b07aec9b8fc2d,19,0337fa731f5b02c1,4f732e58ed907eff
501b07aec9b8fc2d,20,3945b08be8d62861,96c336b463e0662c
505934897b8b4824,1,d917c8c7461b9831,c3c23c99477c041b
5078e1dacf9d25f4,1,e3573545220ca4ea,aa0c573da7119292
5078e1dacf9d25f4,2,5a6e894e4b6cc703,5e6294b37bbef029
5078e1dacf9d25f4,3,e06bfd0100eccbad,a08ddd04eaffd81d
5078e1dacf9d25f4,4,b9d5c77ae7a8109b,04835018f90b118c
5095b0920a3602aa,1,0d48498c19539551,938ea36fe9c269f0
5095b0920a3602aa,2,5c962ea13cb9b937,4cd8b03aee1d0138
5095b0920a3602aa,3,7ee8b91d7f80f8a7,31f8081c7600da93
5095b0920a3602aa,4,e1930496b33fa636,d008d785f6347dc2
509697e08673d2e5,1,afb9cbca1ef429a1,b2f88c04c4dd43ce
509697e08673d2e5,2,d2e022a39488ecaa,be5aab761c40ef35
509697e08673d2e5,3,a7623d6fa6d4bad0,8753e125f4499816
509697e08673d2e5,4,9a8c21272767faef,f9f07bb5a43535ed
509697e08673d2e5,5,766c216bbcaa55db,8d49545dadf9b919
50a28b9f8314e008,1,e1897ff433134cb8,ec23c1be628d8057
50a28b9f8314e008,2,fb3f5a65da9f2ac7,e7e01e266a9d4342
50a28b9f8314e008,3,ed6203e849a2bf28,0fd5f4b838e890cc
50c469e0cb73be10,1,bec2637f9d7d7fba,2f815ed5f8278ba6
50cc91ce2982785d,1,afc1327e262cb1d7,fbbde91f7bc2d3c5
50cc91ce2982785d,2,7d1e6d69043c8489,32541eb5d12668b4
50cc91ce2982785d,3,20787d716f2450b8,b6b12014698cc345
50cc91ce2982785d,4,c9d2abc25651a1a7,3738e68d2261e60f
50cc91ce2982785d,5,7c76b3c48a5583df,6291ac0a3726732f
50cc91ce2982785d,6,0ff019f37961b954,cbfd1d34356a004c
50cc91ce2982785d,7,18273af728dda0c8,b76ed59283d3559c
50cc91ce2982785d,8,e06ff3d3f1c0ab69,0aa92558424ced9e
50cc91ce2982785d,9,334cd8572d9842cb,2a542ee8a8b83559
50cc91ce2982785d,10,b99405e9fa6223f6,ee9d73f4fee9cbdd
50cc91ce2982785d,11,906d6f62fb7f9b19,b44f39a5c6596953
50cc91ce2982785d,12,29a75cf420a16418,efaf544314bb5c2e
50cc91ce2982785d,13,cd7f996ec94230cd,c912f676692c353a
50cc91ce2982785d,14,5e6ab3c7d664daa7,efaf544314bb5c2e
50cc91ce2982785d,15,1a8b6e3596f7b231,bd58d34e39b7b12a
50cc91ce2982785d,16,f69e9c0d7a7b9956,8349d55cdecd393a
50d2f0018bcf9eef,1,e6c3c9d1c80dc59a,91acd6910b802a9e
50d2f0018bcf9eef,2,ed7d3a32576f4f1e,cb6783c39c01d896
50d2f0018bcf9eef,3,0c96a5a8ab740ca8,918d9d89d4d52acc
50d2f0018bcf9eef,4,f54a156c054bca14,008cf84faae9c7a5
50d2f0018bcf9eef,5,fb2c55c96429544d,a566371ba2ad7152
50d2f0018bcf9eef,6,3611fe9d10a3a32e,babc6b5745335f18
50d2f0018bcf9eef,7,f0c53220b4201b43,53f84637dfffab7a
50d2f0018bcf9eef,8,5700cce4f56a4de6,4a1329cc8eb0928a
50d2f0018bcf9eef,9,827cec94aa5deeb2,01d2ed8c502e3828
50d2f0018bcf9eef,10,29fcd261bdb5bd5f,35faad160d346839
50d2f0018bcf9eef,11,02fb1b19e5987e38,a7151778b3381036
50d2f0018bcf9eef,12,bb59b82bddc96cca,d1941565abf50b16
50d2f0018bcf9eef,13,ca2b48fd007126e0,032cc3922d871c7f
50d2f0018bcf9eef,14,f5fb4435faf1ca04,887961364be5ceb3
50d2f0018bcf9eef,15,f8c9a597f719d75c,47b9e0e7703a4868
50d2f0018bcf9eef,16,b0271fa12935bf88,75e5fec9f72910ef
50db8711c70196cd,1,0c04a9b641f4a3c3,9460c867aae1987e
50db8711c70196cd,2,e4daaccd58d6c80b,2833f50b20e96e52
50db8711c70196cd,3,34eaa4365938c168,01b39decaf0abf6a
50db8711c70196cd,4,d548f4f50ec5d551,cb1b4d237b0079e6
50db8711c70196cd,5,9520b70a03878708,2b1c6f28039efe36
50db8711c70196cd,6,6b3e132a880d0a0a,232c582f29f8f65e
50db8711c70196cd,7,607a4efc385dec1b,fa238ecfd048f7d8
50db8711c70196cd,8,523e8ca343a0becc,fcd448a2fe1a23cc
50db8711c70196cd,9,5135e078b807f9a2,7bc96507e4b38d3b
50db8711c70196cd,10,2d050cb1f7d8789a,1091d4d957141094
50db8711c70196cd,11,db747a157e1f264b,bc3ec52ef70fc155
50db8711c70196cd,12,db209b782f35e0e6,c0ab242c40decc55
50db8711c70196cd,13,e8907b881151b79d,140745cbbcb023ac
50db8711c70196cd,14,c19f394f3c237789,e51e5cb722bd47a8
50db8711c70196cd,15,2ef16a5ff3710c92,7ff97850e8c32bda
50db8711c70196cd,16,37008594c087470c,5c1ca0c72b599a3c
50db8711c70196cd,17,05c8aeb2806be99c,07f72a2a7591b409
50db8711c70196cd,18,451d7d8c2a6bacb3,1e1dbd1cc5a7469e
50db8711c70196cd,19,36220644401d85e1,0845c81e37d3bcb3
50db8711c70196cd,20,53c96668bf850809,ab943cd2c3c17825
50db8711c70196cd,21,d1bee15e60ee6721,acff437707625fc7
50db8711c70196cd,22,5cab50839f4a0d94,5e4eec08896c9423
50db8711c70196cd,23,9c79433a4686f3fc,e9a3aeb207578eea
50db8711c70196cd,24,bb4755924dfafaea,49e96ff8ab781589
50db8711c70196cd,25,3c5442bb62ca1505,2e19380f34871c6a
50db8711c70196cd,26,d22c19fd92426567,1091d4d957141094
50db8711c70196cd,27,b6dad3a9bf911bfd,0d65c432720accb9
50db8711c70196cd,28,394ae51820bedd4c,bd58d34e39b7b12a
50db8711c70196cd,29,0e809b7e37681783,a495f599e787614f
50db8711c70196cd,30,8d4a475e48722fea,5444c5a201d3ee5a
50db8711c70196cd,31,d40eae4425092219,04c8b08b16a5b99e
50db8711c70196cd,32,c020ccbd7cdefb6e,140745cbbcb023ac
50db8711c70196cd,33,3d46d635f9ae5e68,53c943c873cffe90
50db8711c70196cd,34,35f9beb94b4ef9e2,8667caa0451d245b
50db8711c70196cd,35,58dec0a39cdefa3f,a67f5afa8d6a1b80
51018a31ddf31eb2,1,326c3eaa1e9e3dc4,38c7f72747f4f712
51018a31ddf31eb2,2,a2f4acc81f7886a2,b1e5bcaad32a3cac
51018a31ddf31eb2,3,fa98e2b8dceca9bb,6551c64fbcd1a467
51018a31ddf31eb2,4,baf17e5e1fe1c744,d7e40dca3ae125be
51018a31ddf31eb2,5,15def71ff1679e06,f7467152fd9f18a2
51018a31ddf31eb2,6,d65da3a3bc675449,e99821959a840bb8
51018a31ddf31eb2,7,06c0c7dda5a5909d,a20f234df70f2182
51018a31ddf31eb2,8,5a878a6bebc973d7,528b071cf3da7c56
51018a31ddf31eb2,9,a57969d4ba7d4a79,26e3f3928b1891d9
51018a31ddf31eb2,10,93da91272d4a7ce3,669970f7feba8ecd
51018a31ddf31eb2,11,743a04674ab72ee0,a78a87d8c2bbb1cb
51018a31ddf31eb2,12,d4ace70b3661ee6c,d7e40dca3ae125be
51018a31ddf31eb2,13,678eda89a096dde8,7138a15258dabf20
5108b169b5fe1f86,1,febfb1f1a5ea0689,86b9b51a81e9c339
5114f1b5ad4cdf72,1,edeba52fc9b2855f,59583ff832fe9d68
511e82663651438d,1,dca2a0eb4cd3deac,b0a6124751a56bc4
511e82663651438d,2,daa06084bcc66645,6224e8d0a34264eb
511e82663651438d,3,6aa873e65d880322,7b143a54451263d9
511e82663651438d,4,e8a167bb84082832,75e0d3cc2262b732
511e82663651438d,5,1f290005cc147afb,22a92d7f62195791
511e82663651438d,6,3195350c98c9491d,d1e7fc58d4225cdf
511e82663651438d,7,85f67de8e9dc5689,08e908ed6d18d6a0
511e82663651438d,8,bc0779b232828e67,e25bcbcdaf6537a1
511e82663651438d,9,320580a92d5c2924,3bad7ef643840f67
511e82663651438d,10,b1fd21231f0604e1,75e5fec9f72910ef
511e82663651438d,11,73f55778c5c55c2f,ccd1299e0345e0ce
511e82663651438d,12,d785f22c4cc99a3d,64a50dad704d1d49
511e82663651438d,13,d4e98b827e3d6918,08af939f41b5a57b
511e82663651438d,14,4942323a5d5a6594,8355922d564b152c
511e82663651438d,15,692241119228cc82,029eaff01e6bb8f0
511e82663651438d,16,c26806c2d554e50c,032cc3922d871c7f
511e82663651438d,17,0d5356c506111a57,9e8f6c728eb01124
511e82663651438d,18,d85c76a61a820be9,92a9aa9c93192871
511e82663651438d,19,48a9d2a3967d13a4,8fd808923cffff82
511e82663651438d,20,e202f273220aa533,02f2a9702ba3d167
511e82663651438d,21,5c70b175f08ca141,fba03cd6cc28dc41
511e82663651438d,22,3162ae3ccbf785ac,31a13532e724ca2b
511e82663651438d,23,87f58feac6b50367,d945aae53e3e54e6
511e82663651438d,24,f4fbb11055301e75,c47df9303d318c67
511e82663651438d,25,8a1aa64eb1f17913,cd7763bcadb5d4c8
511e82663651438d,26,a103b30f6898de7e,af9f42e6894047fc
511e82663651438d,27,92c1d9a6d313cb0c,32c355b04fc57f3a
511e82663651438d,28,12683e06369d1a83,f53d4f21d1b5f2dc
511e82663651438d,29,5304956aada097e8,65db4065e2bc107d
511e82663651438d,30,9c24c03131d5b49a,ee18ff42063174df
513c6f1715e547a8,1,474bc3c8016d184f,831b937811804dad
513c6f1715e547a8,2,f0b42c9e55025ad3,1ff9589f9065a9ed
513c6f1715e547a8,3,b2013a8b4ed68c8d,7450525c7ba032a0
513c6f1715e547a8,4,75577b11361cb645,0aa92558424ced9e
513c6f1715e547a8,5,8df2751dcbfa0fa2,1ff9589f9065a9ed
513c6f1715e547a8,6,d9c61052035c9b69,68dd7b3783c19f9c
513c6f1715e547a8,7,8f301d4eb8e97449,0ff11cc094e887bc
513c6f1715e547a8,8,5c3325b7da3f7828,b4ad3a06ee4d660c
513c6f1715e547a8,9,83414cc83ec3f2ac,eef9b891edbd4604
513e84bfe65ff509,1,f4ad4af860cfba78,82a5152216251682
5140122c3eecd307,1,e0e4ce7595b5c26a,203c957eac95dd87
5140122c3eecd307,2,194d3950076b2f83,4c288a2b250bb576
5140122c3eecd307,3,484c48d3723e72cd,e64b96c07d7ce999
518e5202a91980d4,1,9c84a8b814ed5a67,49bddfee9ed54cf3
518e5202a91980d4,2,a153cd3731d44f87,0749d968e932df53
518e5202a91980d4,3,04d4dbc7083bb5fd,15ec018d144710db
518e5202a91980d4,4,bea3ffb3c52dae63,e5d03e4d966126bd
519e4fe37ce9ff75,1,b361da093a16a614,402ea3b5ee233852
519e4fe37ce9ff75,2,64e1197b8d5d0706,ab850a77a0fa487d
519e4fe37ce9ff75,3,042fee3d05e105fa,2816ced060a21be3
519e4fe37ce9ff75,4,deaeb2383bbd32bf,a54fc2d6fc224dc3
519e4fe37ce9ff75,5,b068a4ee6d842606,159da492e000afbf
519e4fe37ce9ff75,6,47e8726b301f3f32,83fd97284f4bb4a4
519e4fe37ce9ff75,7,99a7172fb7438244,df1eb4354d18a906
519e4fe37ce9ff75,8,5d5abb5dade718de,e45cfa47f504033a
519e4fe37ce9ff75,9,04f27a78e4ffce47,55ee431411ccf07a
519e4fe37ce9ff75,10,3636e085c098dbda,6da99156486ed6c2
519e4fe37ce9ff75,11,f23e2bed86b62462,764342d39cdaa54a
519e4fe37ce9ff75,12,047d6739aa1d5c1e,53ec9cb470e1a4ea
519e4fe37ce9ff75,13,9cfad21ef1911728,08af939f41b5a57b
519e4fe37ce9ff75,14,966bf043577f8b6a,edd02825c29028fe
519e4fe37ce9ff75,15,63dd38f0dcc2ee88,b7b84ccd221be298
519e4fe37ce9ff75,16,46c050a827ee83d6,262a7d06203657e6
519e4fe37ce9ff75,17,c06d7bb29bc24d00,275aca31f61ba28c
519e4fe37ce9ff75,18,7d2051c6bae907cb,37ed1ab2f8b819f4
519e4fe37ce9ff75,19,463fac0e48505b62,809bd1a871491508
519e4fe37ce9ff75,20,81a18de517a3336a,029afd138865d20a
519e4fe37ce9ff75,21,c335f44e4f3515ea,887961364be5ceb3
519e4fe37ce9ff75,22,3f8b4aeb3baf4724,dccb63727f2f5f74
519e4fe37ce9ff75,23,68095e551ff6bbfd,814ff3018127e8fc
519e4fe37ce9ff75,24,733e675fd7c0052a,b6452706b373eea1
519e4fe37ce9ff75,25,54de03e04f571735,52ef95b5860fb28c
51a0c09cbe9b8472,1,42ec60fe546264f9,aa943b9bc00cb0ed
51a0c09cbe9b8472,2,b576661b05c4d4da,3317823959d32a05
51a0c09cbe9b8472,3,0dd8f71a1a628550,0b77a05bcbd2de74
51a0c09cbe9b8472,4,4a855d7b7cf8d951,36df8e119aec6175
51a0c09cbe9b8472,5,e9e6023dbba9a8b0,8bdac25ce0bb874d
51a0c09cbe9b8472,6,c543563958093446,6a1901c62ab3870f
51a0c09cbe9b8472,7,4c257f69fb974088,4c2d90e335e6df19
51a0c09cbe9b8472,8,e446c5e4a8b8d189,b96619b3acd7d9da
51a0c09cbe9b8472,9,8cf571afc2618df4,729d4bd5a6cd0a97
51a0c09cbe9b8472,10,706228ddb6076b3f,e872e9a9a902c045
51a0c09cbe9b8472,11,10a1947cb3feabc1,4c2d90e335e6df19
51a0c09cbe9b8472,12,cda0d9b5ce9b9c12,8e1f36476ef02a6a
51a0c09cbe9b8472,13,1db00b3e736c22bf,3cf66c62d9069f43
51a0c09cbe9b8472,14,9d80bd1f92d23dfa,132deb59abae64b1
51b0bb73a1da34bc,1,0d395cb5d91f811f,36a432f22144843e
51b0bb73a1da34bc,2,0486ad62f7dfd11e,679a9054e2815943
51b1e2fd9872005b,1,86106c10c93bb0aa,40389d39a92f5bfa
51b1e2fd9872005b,2,85d71f5b24e5fe2d,ef927e4fe2117ab8
51b1e2fd9872005b,3,4cb4ee5c0ff9e779,be5cfd73617a5b1a
51b1e2fd9872005b,4,acbe07e3131d14dc,d247691a6c0e9034
51b1e2fd9872005b,5,28f57f60a46654f6,7aa3d6964eff4877
51b1e2fd9872005b,6,8208afe1e52b02e9,960d6cae8879ba2b
51b1e2fd9872005b,7,60f53ad3f114da6e,361d49960a196976
51c655162e462ceb,1,b91be5ef1fdd3938,65cdf4ec31143d86
51c655162e462ceb,2,16dbe70eb7007f17,102a8fdf8cbf7467
51c655162e462ceb,3,420f7e6530dbc727,c051c2e12d692b8a
51c655162e462ceb,4,35addc4646509286,b671bdf981ad527d
51d2aaaca56e5b40,1,bf54e2d905e1699e,9b5b5a75523728f3
51e86de150ee8be6,1,4bf6b6904ec94421,8f4eeaf7a0df7c1a
51e86de150ee8be6,2,c69c5830064fd591,55ee431411ccf07a
51e86de150ee8be6,3,00742aea8da72a35,c03a5022f8439f2a
51e86de150ee8be6,4,b7ab4cd6ce7a71dd,66ab58d0b3783607
51e86de150ee8be6,5,aeac1209f15157ed,ed9d8ee3a4239b1c
51e86de150ee8be6,6,3d7ea6012fd8f786,b7b84ccd221be298
523af801b3429015,1,9fc03704a10977b3,3956bdc8ab2e54b3
523f6ad11dbe9b53,1,8e87b33bea7c5da9,b69f24c500d783e7
523f6ad11dbe9b53,2,2bfb60face19904d,1fb80f46d3c105d9
523f6ad11dbe9b53,3,b0cb6a1da8e0da81,e9a3aeb207578eea
523fa774700d7d3f,1,8c082a3c69e2d192,baed16f18348908e
523fa774700d7d3f,2,46c74829fb4c2dd5,aae99701b21554e4
523fa774700d7d3f,3,032a61c6f9439b1d,aed06011bf62237b
523fa774700d7d3f,4,01e5e4099f03f20e,05560764359161e4
523fa774700d7d3f,5,3c552514bb9b5c98,b13da0b1a3aed3e7
523fa774700d7d3f,6,db43605f10bd67b4,d1a1314976c50bef
523fa774700d7d3f,7,f18ea0d8b472dc1e,e1147d3d2dabe1ce
523fa774700d7d3f,8,c1d2ce95229cdbd9,4c7781da8c6cae93
523fa774700d7d3f,9,d48f938269b8ed0b,d53482bef23235ba
523fa774700d7d3f,10,110e1d794443b736,6d1bffff14897645
523fa774700d7d3f,11,4a46b63c19cfa932,68c11c27d4d56572
523fa774700d7d3f,12,8edb831924d69dd9,484acc7b0f856ce9
523fa774700d7d3f,13,d3c78cc516417797,0d8011111be000b2
523fa774700d7d3f,14,8a08b8043f83d245,a2b12c3f3d60ff69
523fa774700d7d3f,15,7c13de66ce543d84,e9213f53ddeca978
523fa774700d7d3f,16,26d75187369ecf2c,45f7cb591c3ab00b
523fa774700d7d3f,17,24ff0bb908095565,f9f07bb5a43535ed
523fa774700d7d3f,18,e624d85a0d718578,6f7c616b98e18c29
523fa774700d7d3f,19,3738135e4c9d8273,3d074044a33825e7
523fa774700d7d3f,20,9a92d376fba2379d,d66a46de8d705353
523fa774700d7d3f,21,f2ced83baf0457fc,31123249b0bbf52e
523fa774700d7d3f,22,0b9cd718d7e329e8,cdb96af67d096b1e
523fa774700d7d3f,23,84b3577229880760,4b47e71384a9522f
528b071cf3da7c56,1,eff9d4e4a0b309ca,6135fd9665fbb74e
528b071cf3da7c56,2,707cb14717df5960,b1e5bcaad32a3cac
528b071cf3da7c56,3,c4c379b8f99fea88,6551c64fbcd1a467
528b071cf3da7c56,4,2ef09c8fe29251ac,5c126c6aac3ef364
528b071cf3da7c56,5,be8bee783d22bee2,8e5d953bdb9ae5e7
528b071cf3da7c56,6,5a878a6bebc973d7,51018a31ddf31eb2
528b071cf3da7c56,7,8a3e7085e8e5a6e9,12f91bfa8f1f723b
528b071cf3da7c56,8,dffc65202afb881d,38c5817ade8a8014
528b071cf3da7c56,9,c28d40498150de90,a78a87d8c2bbb1cb
528b071cf3da7c56,10,c3ef9edf73626521,3cf66c62d9069f43
528c24b99fbaab79,1,7b1d63d0e3e12804,2f13e4020cea5b38
528c24b99fbaab79,2,fc95c49b69a8d476,a8ea84cbe1655f0a
528c24b99fbaab79,3,23e96ddeb14b5936,fc9a9559a05f2704
528c24b99fbaab79,4,5574c020655b435e,cb696ebfb6598724
528c24b99fbaab79,5,02b39d683f027517,cc6f9d1e89f3449a
528c24b99fbaab79,6,36f0c6d7126e09ee,2fc7e9701642ca38
528c24b99fbaab79,7,4b155647201d549e,329e403448756217
528c24b99fbaab79,8,e7423a91a253b416,80daefbed11ce998
52b3ec072ad497a4,1,5b6ac309667e7c3b,1f70dd67ad507990
52ba464d9068d871,1,e706a0fca8e82288,be4076c9e8d791e3
52ba464d9068d871,2,3b8b70b448b0c604,c295de4e10acd4c9
52ba464d9068d871,3,4041e280dc113323,b406da701c479076
52ba464d9068d871,4,8040697ea2f36dbd,7ea1f74cef32f906
52ba464d9068d871,5,2d23ca9d8abc0c97,784285b7ae7dd85f
52c2ae6d2f2d2613,1,a6441acec6718f03,305d73ede05e31ad
52c2ae6d2f2d2613,2,0f369d09416b9e34,ebef46976554f975
52c2ae6d2f2d2613,3,e255fc129f225a55,d21113c9ff3788ae
52c2ae6d2f2d2613,4,22fe6779c3fa649d,54f64b5e283b0ce7
52c2ae6d2f2d2613,5,86d6e09932c5b551,a68575214ecad140
52c2ae6d2f2d2613,6,73a83b2595416f0a,4682bc59d5f55145
52c2ae6d2f2d2613,7,e05a18b6ce22fa1f,da22387a0407a2dc
52c2ae6d2f2d2613,8,72f123ddb4cc9d1c,aa171d55d4b5208f
52c2ae6d2f2d2613,9,cd9851b8eadb53a9,082eba4cd80f736f
52c2ae6d2f2d2613,10,5256ba94641a4284,b8a85389d115e35a
52cae54377b433b7,1,f434775e97920d95,265589bdd93e7ce5
52cae54377b433b7,2,ca3230227ee700b7,7b6e40a73b567072
52cae54377b433b7,3,bf1525f9761a116e,0359313549d230a1
52cae54377b433b7,4,2dfda46cbc17bc99,d897897060f10a3a
52cae54377b433b7,5,b46679306287ea79,0359313549d230a1
52cae54377b433b7,6,b675c94f20551631,c8136ab8aa32c974
52cae54377b433b7,7,bfd846ad4d597bbb,427b5953ac8e3a27
52cae54377b433b7,8,793432d042384a02,2be6596a9db33bf5
52cae54377b433b7,9,b589aba75770bc6b,89b8d1bf1ff09d1d
52cae54377b433b7,10,516868e246064e2b,cb46dface0e28a2c
52d92050a046bc17,1,aa7819ca84d8964a,85e26e2468b4e82f
52d92050a046bc17,2,5b0c86f47ae164b1,b2acebbef8da14ea
52e76bb4b3e852f3,1,c16454a3205506c6,4bcb6eb12b4ad4aa
52e76bb4b3e852f3,2,e17c7b239e8d6c32,e51e5cb722bd47a8
52e76bb4b3e852f3,3,5b51610a9c8c88ef,8cad40a75e5c97f5
52e76bb4b3e852f3,4,633fbb0894c002d2,8d9586726252dbf7
52e76bb4b3e852f3,5,b33d1e693e3c9958,bdcbb976816fd256
52e76bb4b3e852f3,6,c87d2569da8d4305,cc98d857b148e33a
52e76bb4b3e852f3,7,78736e322574e500,7acbb0972e75281a
52e76bb4b3e852f3,8,3ad3acca165a5d90,b9664eae2ac75262
52e76bb4b3e852f3,9,72d703db67371e1d,045f25b3a4c08e81
52e76bb4b3e852f3,10,5164f1c4103616fd,c80095f6092271a7
52e76bb4b3e852f3,11,9fb9af6599d67b1d,2e585c701f72fe55
52e76bb4b3e852f3,12,ece3a7a9e930ef9d,65578a75fa7900e3
52e76bb4b3e852f3,13,92f569a6d9374b86,0c6d9ea8306c029e
52ef95b5860fb28c,1,e0ecae31a86cc648,239d8e5359022f3b
52ef95b5860fb28c,2,0494ebcee93e717b,7b3503352cd53abb
52ef95b5860fb28c,3,2b7883b304b3df1c,f1d64ae34e088832
52ef95b5860fb28c,4,54de03e04f571735,519e4fe37ce9ff75
53278852bcd91e11,1,e314474cb6a7a65c,ccdd90bd1fc7dab6
53278852bcd91e11,2,46a7cb6937144ba2,f5431394fb284bb9
53278852bcd91e11,3,26800d759ba50371,a7f4d0902bb64092
53278852bcd91e11,4,a2be3b3f9739d0af,c6a33ff198aaaeeb
53278852bcd91e11,5,3ce9e07f51239edd,9b68bf67c5695185
53278852bcd91e11,6,e03ec6b24fca2386,59583ff832fe9d68
53278852bcd91e11,7,303db84673492cd6,1fb80f46d3c105d9
53278852bcd91e11,8,3367081258d6ae12,88a9bc81271ccd89
53278852bcd91e11,9,61d89fc97e7b145c,46baf0f57edfa4df
53278852bcd91e11,10,44ca8997a3e5cda8,bc3ec52ef70fc155
53278852bcd91e11,11,c6c37a9e8990baba,5c1ca0c72b599a3c
53278852bcd91e11,12,d92abff61b0ff5db,ab943cd2c3c17825
53278852bcd91e11,13,26779cfb01372664,99df7d0a2a08a8a8
5330fe7e4c3af81c,1,1c36ff6c6284a523,cfb65863d5099327
5331b25a60417ffb,1,bc9dd73e0a982c08,7ea1f74cef32f906
5331b25a60417ffb,2,53fe9da9fb8d4f88,08af939f41b5a57b
5331b25a60417ffb,3,4cc9ef5e68009fd4,7abe471b61725980
5331b25a60417ffb,4,0eac602503b48b1a,9c65736747ca92ec
5331b25a60417ffb,5,318449b3f9346566,948880beac71f028
5331b25a60417ffb,6,8156479490877d08,c17041f1bb5768d8
5331b25a60417ffb,7,eafda776967c6444,1f4b04a926ef1287
5331b25a60417ffb,8,52e4f12eaeffd142,55ee431411ccf07a
5331b25a60417ffb,9,d2b5ce5548b71668,65ddc8a9ac4e8531
5331b25a60417ffb,10,68ba4aca75b02496,4c7781da8c6cae93
5331b25a60417ffb,11,60cc0ac9ace28324,a845f0735bc67405
5331b25a60417ffb,12,51808d929c84b8ae,1bcaac2d99b90fce
5331b25a60417ffb,13,5fcf65d4de66c970,427b5953ac8e3a27
5331b25a60417ffb,14,1317d7cd79495a0e,abd5fb12437eda21
5331b25a60417ffb,15,8bede5047e97d602,84b3e7d38f2d2ec5
5345f86680378fc1,1,8451014d76529392,8dc4f34c1f50d00d
539ed332b3078821,1,e7318f41bce58b8c,4ae4049426e0161d
539ed332b3078821,2,d447919ec1a9f34c,6a1901c62ab3870f
539ed332b3078821,3,a773883743242df9,fc6e681bf6658faf
539ed332b3078821,4,0bfb221a0944f8e0,3cf66c62d9069f43
539ed332b3078821,5,8dcfa933877e3a0b,5b2325cd70dbe2ea
539ed332b3078821,6,3011439ecaf74180,9cdd2da1a9104a0b
539ed332b3078821,7,8e1ae2ae6694b131,eebc23626e38f5dc
539ed332b3078821,8,fbbba3da4438cb04,4234f0097c83fa62
539ed332b3078821,9,97c80f69ac312030,9b7dfb3b7d99926a
53adf5b845d91e4a,1,6c4d79ba4214a978,ed069a95aaaf4f56
53bb0d40905b87c0,1,e83b214695941af1,5d7bdab5e03e3216
53bb0d40905b87c0,2,d5e0fd3eec76f7e1,d43a048a880efdff
53c10176e3bc7416,1,fd29123ff92789e4,17e97649403ba428
53c943c873cffe90,1,312946f6b72ebd51,3738e68d2261e60f
53c943c873cffe90,2,75570ea2da94a4fb,04c8b08b16a5b99e
